change_id,tags
55_change5,-Cohesion|+Complexity|+Size|+NumPullRequests|MajorContributor
55_change4,+Cohesion|-Complexity|-Size|MajorContributor
55_change3,+Coupling|+Complexity|+Size|MajorContributor
55_change2,-Coupling|-Complexity|-Size|MajorContributor
55_change1,-Cohesion|+Complexity|+Size|+WordsInDiscussion|+WordsPerComment|HighCodeChurn|MajorContributor
56_change1,+Size|LowHunksCount|LowCodeChurn|MajorContributor
58_change5,+Size|+NumPullRequests|+Contributor|MinorContributor
58_change4,+Contributor|MinorContributor
58_change3,+Size|+NumPullRequests|HighCodeChurn|MinorContributor
58_change2,+Contributor|MinorContributor
58_change1,+Size|LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
60_change6,+NumPullRequests|+Contributor|MinorContributor
60_change5,LowHunksCount|+Contributor|MinorContributor
60_change4,+Cohesion|+Coupling|+Complexity|+Size|+NumPullRequests|HighCodeChurn|MajorContributor
60_change3,LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
60_change2,-Size|+Contributor|MinorContributor
60_change1,-Size|+WordsInDiscussion|+WordsPerComment|LowChangeSet|LowCodeChurn|MinorContributor
61_change14,-Cohesion|+Complexity|+Size|+NumPullRequests|+WordsInDiscussion|LowChangeSet|HighHunksCount|LowCodeChurn|MajorContributor|ExtractionRefactoring
61_change13,+NumPullRequests|+WordsInDiscussion|LowChangeSet|HighHunksCount|LowCodeChurn|MajorContributor
61_change12,+Coupling|+Size|+NumPullRequests|+WordsInDiscussion|-WordsPerComment|LowChangeSet|LowCodeChurn|MajorContributor
61_change11,+NumPullRequests|+WordsInDiscussion|-WordsPerComment|LowChangeSet|MajorContributor
61_change10,-Coupling|-Size|LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
61_change9,+Size|+Inheritance|+Contributor|MajorContributor
61_change8,+Inheritance|HighCodeChurn|MinorContributor
61_change7,-Complexity|-Size|+Inheritance|+NumPullRequests|+WordsInDiscussion|-WordsPerComment|HighHunksCount|HighCodeChurn|+Contributor|MajorContributor|ExtractionRefactoring|HierarchicalRefactoring
61_change6,+Inheritance|+Contributor|MinorContributor
61_change5,-Size|+Inheritance|LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
61_change4,LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
61_change3,+Cohesion|+Coupling|+Complexity|+Size|+Inheritance|+NumPullRequests|HighCodeChurn|+Contributor|MajorContributor
61_change2,+Complexity|+Inheritance|HighHunksCount|+Contributor|MajorContributor
61_change1,+Coupling|+Size|+Inheritance|LowChangeSet|LowCodeChurn|+Contributor|MajorContributor
63_change4,LowHunksCount|+Contributor|MinorContributor
63_change3,-Coupling|-Size|HighHunksCount|+Contributor|MajorContributor
63_change2,MajorContributor
63_change1,+Coupling|+Size|+NumPullRequests|LowChangeSet|LowCodeChurn|+Contributor|MajorContributor
67_change2,HighCodeChurn|+Contributor|MajorContributor
67_change1,-Cohesion|+Size|+Inheritance|+Contributor|MajorContributor
73_change2,-Cohesion|+Coupling|+Size|+Inheritance|LowHunksCount|+Contributor|MinorContributor
73_change1,+Coupling|+Size|+NumPullRequests|+Contributor|MinorContributor
80_change1,LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
86_change1,HighHunksCount|MajorContributor
89_change1,-Cohesion|-Complexity|-Size|LowChangeSet|HighHunksCount|LowCodeChurn|+Contributor|MinorContributor
91_change9,+Size|HighChangeSet|+Contributor|MinorContributor
91_change8,+Coupling|+Complexity|+Size|HighHunksCount|HighCodeChurn|MajorContributor
91_change7,-Coupling|-Size|HighHunksCount|+Contributor|MinorContributor
91_change6,-Cohesion|-Coupling|-Complexity|-Size|HighHunksCount|MajorContributor
91_change5,+Size|LowCodeChurn|+Contributor|MinorContributor
91_change4,+Coupling|MajorContributor
91_change3,-Coupling|HighHunksCount|MajorContributor
91_change2,+Coupling|+WordsInDiscussion|+WordsPerComment|MajorContributor
91_change1,+NumPullRequests|+Contributor|MinorContributor
92_change1,MajorContributor
95_change5,HighChangeSet|+Contributor|MinorContributor
95_change4,+Cohesion|+Coupling|+Complexity|+Size|+Contributor|MajorContributor
95_change3,-Coupling|+Complexity|-Size|HighHunksCount|MajorContributor
95_change2,+Coupling|-Complexity|+Size|+WordsInDiscussion|+WordsPerComment|MajorContributor
95_change1,+WordsInDiscussion|-WordsPerComment|MinorContributor
96_change3,+Coupling|+Complexity|+Size|MajorContributor
96_change2,-Coupling|HighHunksCount|MajorContributor
96_change1,+Coupling|+WordsInDiscussion|+WordsPerComment|MajorContributor
97_change3,HighChangeSet|+Contributor|MinorContributor
97_change2,+Coupling|HighCodeChurn|MajorContributor
97_change1,HighHunksCount|+Contributor|MajorContributor
98_change8,+Size|HighChangeSet|+Contributor|MinorContributor
98_change7,+Coupling|+Complexity|+Size|HighHunksCount|HighCodeChurn|MajorContributor
98_change6,+Contributor|MajorContributor
98_change5,HighHunksCount|MajorContributor
98_change4,+Cohesion|+Coupling|+Complexity|+Size|HighHunksCount|MajorContributor
98_change3,-Size|LowCodeChurn|+Contributor|MinorContributor
98_change2,-Coupling|HighHunksCount|MajorContributor
98_change1,+Coupling|+WordsInDiscussion|+WordsPerComment|MajorContributor
99_change1,+Size|+Contributor|MinorContributor
103_change2,-Cohesion|+Coupling|+Size|+Inheritance|LowHunksCount|+Contributor|MinorContributor
103_change1,-Coupling|+Size|+NumPullRequests|LowChangeSet|HighHunksCount|+Contributor|MajorContributor
108_change1,+Size|MajorContributor
109_change2,LowHunksCount|+Contributor|MinorContributor
109_change1,+Size|+NumPullRequests|+Contributor|MinorContributor
111_change4,+Coupling|+Size|LowCodeChurn|+Contributor|MajorContributor
111_change3,+Coupling|+Size|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|MajorContributor
111_change2,-Cohesion|+Coupling|+Complexity|+Size|+Contributor|MajorContributor
111_change1,-Coupling|+NumPullRequests|+WordsInDiscussion|-WordsPerComment|+Contributor|MinorContributor
112_change2,+Coupling|-Size|LowChangeSet|LowCodeChurn|+Contributor|MajorContributor
112_change1,-Cohesion|+Coupling|+Complexity|+Size|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|HighHunksCount|+Contributor|MajorContributor
114_change4,+Cohesion|+Coupling|+Complexity|+Size|+NumPullRequests|HighHunksCount|HighCodeChurn|MajorContributor
