change_id,commit_hash,old_path,current_path,PercentLackOfCohesion,CountClassCoupled,MaxNesting,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountDeclMethod,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,RatioCommentToCode,CountDeclInstanceVariable,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountClassBase,CountClassDerived,MaxInheritanceTree,TightClassCohesion,FANOUT,FANIN,LCOM2,LCOM3,ChangeSet,HunksCount,CodeChurn,ContributorCount,FileContributionPercentage,RefactoringCount,MoveRefactoringCount,ExtractionRefactoringCount,HierarchicalRefactoringCount,RenameRefactoringCount,num_pulls_classes,words_in_discussion_by_class,words_per_comment_by_class
1_change1,7e9e57603e97b8d780646665425ec9d12cd4d572,None,mockwebserver/src/main/java/okhttp3/internal/duplex/MwsDuplexAccess.java,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,3.0,0.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,18,1,646,1,1.0,0,0,0,0,0,1,0,0
2_change1,ae5c364051f9c55b6a85c2cc14eea0a53ef5fa94,mockwebserver/src/main/java/okhttp3/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/okhttp3/mockwebserver/Dispatcher.java,0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,26.0,2.0,8.0,4.0,1.0,16.0,2.0,5.0,4.0,1.0,2.0,0.0,3.0,3.0,0.0,8.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,4,1,42,4,0.56,0,0,0,0,0,0,179,9.421052631578947
2_change2,e7023e034482da35fe78fe05c7cf690117b2b738,mockwebserver/src/main/java/okhttp3/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/okhttp3/mockwebserver/Dispatcher.java,0.0,3.0,0.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,1.0,6.0,3.0,1.0,11.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,36,2,441,4,0.46,0,0,0,0,0,0,177,9.833333333333334
2_change3,c9a89876de476983f273edbf108c365127c18c5e,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/okhttp3/mockwebserver/Dispatcher.java,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,1.0,6.0,3.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,10.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,242,1,2506,4,0.47,0,0,0,0,0,0,177,9.833333333333334
2_change4,6f232fdb6d11e8d030a6c986faf95636cd71f569,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,1.0,6.0,3.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,10.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,1,1,5,4,0.0,0,0,0,0,0,0,162,10.125
2_change5,bcf069cd2b2e5ee6cc324921e68ac6a8ef4f94f0,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,0.0,3.0,0.0,44.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,24.0,2.0,9.0,4.0,2.0,13.0,3.0,6.0,4.0,2.0,1.0,0.0,3.0,3.0,0.0,7.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,4,2,133,3,0.54,0,0,0,0,0,0,107,7.133333333333334
2_change6,d5ab35a272dfd9a7eca1072a72d3d57f29c438b4,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,0.0,3.0,0.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,1.0,6.0,3.0,1.0,10.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,6,3,2060,3,0.44,0,0,0,0,0,0,62,4.769230769230769
2_change7,8535f2447c4269531de53e9e37aa37f2d4d1da51,mockwebserver/src/main/java/com/google/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/Dispatcher.java,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,1.0,6.0,3.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,17,1,345,3,0.03,0,0,0,0,0,0,56,4.666666666666667
2_change8,60102293782e942ec86d7e2c26836ed6fa992cf5,src/main/java/com/google/mockwebserver/Dispatcher.java,mockwebserver/src/main/java/com/google/mockwebserver/Dispatcher.java,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,1.0,6.0,3.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,31,0,5322,3,0.0,0,0,0,0,0,0,42,4.666666666666667
2_change9,889463746b9d426c6f0703c743b07a41fa5367cc,src/main/java/com/google/mockwebserver/Dispatcher.java,src/main/java/com/google/mockwebserver/Dispatcher.java,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,1.0,6.0,3.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4,2,62,2,0.14,0,0,0,0,0,2,28,4.666666666666667
2_change10,57edb21a2a7b53ed9d996c9b7148f7d3bc7fc438,None,src/main/java/com/google/mockwebserver/Dispatcher.java,0.0,3.0,0.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,1.0,6.0,3.0,1.0,10.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4,1,284,1,1.0,0,0,0,0,0,1,14,4.666666666666667
3_change1,9d28d9c9e2078dd598777980b5eff46355b6df72,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,93.0,8.0,1.0,32.0,49.0,49.0,54.0,1.0,1.0,1.0,1.0,41.0,6.0,6.0,11.0,1.0,315.0,50.0,203.0,64.0,111.0,64.0,108.0,157.0,64.0,93.0,0.0,17.0,41.0,41.0,3.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,38.0,2.0,0.0,1.0,0.08108108108108109,11.0,35.0,0.9363143631436315,0.9597222222222221,8,1,95,9,0.56,24,0,3,0,2,0,950,12.179487179487179
3_change2,dddbd58581da38e605e8fe10387a184d6303b4df,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,93.0,8.0,1.0,32.0,49.0,49.0,54.0,1.0,1.0,1.0,1.0,41.0,6.0,6.0,11.0,1.0,315.0,50.0,203.0,64.0,111.0,64.0,108.0,157.0,64.0,93.0,0.0,17.0,41.0,41.0,3.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,38.0,2.0,0.0,1.0,0.08108108108108109,11.0,35.0,0.9363143631436315,0.9597222222222221,16,4,764,9,0.08,24,0,3,0,2,0,950,12.179487179487179
3_change3,7e9e57603e97b8d780646665425ec9d12cd4d572,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,92.0,8.0,1.0,32.0,47.0,47.0,52.0,1.0,1.0,1.0,1.0,39.0,6.0,6.0,11.0,1.0,304.0,48.0,195.0,61.0,107.0,63.0,104.0,151.0,61.0,90.0,0.0,16.0,39.0,39.0,3.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,36.0,2.0,0.0,1.0,0.08888888888888889,9.0,36.0,0.9321266968325792,0.956656346749226,18,4,646,9,0.05,24,0,3,0,2,0,941,12.220779220779221
3_change4,cd22113332cdeeedac8d6bda3297194f983b4aaf,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,92.0,7.0,1.0,34.0,44.0,44.0,49.0,1.0,1.0,1.0,1.0,36.0,6.0,6.0,11.0,1.0,290.0,45.0,184.0,57.0,103.0,63.0,99.0,143.0,57.0,86.0,0.0,15.0,36.0,36.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,36.0,2.0,0.0,1.0,0.08888888888888889,9.0,29.0,0.9270833333333334,0.9535714285714286,4,2,58,8,0.04,24,0,3,0,2,7,941,12.220779220779221
3_change5,949439ae5b0c5fd70687d1f946cac80552a5a7f9,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,91.0,7.0,1.0,36.0,42.0,42.0,47.0,1.0,1.0,1.0,1.0,34.0,6.0,6.0,11.0,1.0,277.0,42.0,174.0,53.0,97.0,63.0,93.0,135.0,53.0,82.0,0.0,13.0,34.0,34.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,34.0,2.0,0.0,1.0,0.09803921568627451,9.0,27.0,0.9201680672268908,0.948051948051948,15,4,309,7,0.64,24,0,3,0,2,0,941,12.220779220779221
3_change6,40dddb9dcf8ba654e16f6497020043b38b6d22a1,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,91.0,7.0,1.0,36.0,42.0,42.0,47.0,1.0,1.0,1.0,1.0,34.0,6.0,6.0,11.0,1.0,277.0,42.0,174.0,53.0,97.0,63.0,93.0,135.0,53.0,82.0,0.0,13.0,34.0,34.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,34.0,2.0,0.0,1.0,0.09803921568627451,9.0,27.0,0.9201680672268908,0.948051948051948,14,5,1873,7,0.64,21,0,3,0,2,0,941,12.220779220779221
3_change7,039bcf92dbff48d1162016f8cf4ba08a99071717,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,91.0,7.0,1.0,36.0,42.0,42.0,47.0,1.0,1.0,1.0,1.0,34.0,6.0,6.0,11.0,1.0,277.0,42.0,174.0,53.0,97.0,63.0,93.0,135.0,53.0,82.0,0.0,13.0,34.0,34.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,34.0,2.0,0.0,1.0,0.09803921568627451,9.0,26.0,0.9201680672268908,0.948051948051948,28,1,386,7,0.23,18,0,3,0,2,0,941,12.220779220779221
3_change8,3d43a8dba89ccd7333c3ebcf74928e441790d943,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,91.0,7.0,1.0,36.0,42.0,42.0,47.0,1.0,1.0,1.0,1.0,34.0,6.0,6.0,11.0,1.0,277.0,42.0,174.0,53.0,97.0,63.0,93.0,135.0,53.0,82.0,0.0,13.0,34.0,34.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,34.0,2.0,0.0,1.0,0.09803921568627451,9.0,25.0,0.9201680672268908,0.948051948051948,48,1,1463,7,0.63,18,0,3,0,2,0,643,9.185714285714285
3_change9,c9290b76961c46f476761ccadce0cb006d474b92,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,91.0,7.0,1.0,36.0,42.0,42.0,47.0,1.0,1.0,1.0,1.0,34.0,6.0,6.0,11.0,1.0,277.0,42.0,174.0,53.0,97.0,63.0,93.0,135.0,53.0,82.0,0.0,13.0,34.0,34.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,34.0,2.0,0.0,1.0,0.09803921568627451,9.0,26.0,0.9201680672268908,0.948051948051948,9,2,342,7,0.63,18,0,3,0,2,0,643,9.185714285714285
3_change10,77347b834852689ae2bdcb9c5c8aabd94bdf4fb3,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,90.0,7.0,1.0,35.0,40.0,40.0,45.0,1.0,1.0,1.0,1.0,32.0,6.0,6.0,11.0,1.0,262.0,40.0,166.0,50.0,93.0,58.0,89.0,129.0,50.0,79.0,0.0,12.0,32.0,32.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,32.0,2.0,0.0,1.0,0.10887096774193548,9.0,25.0,0.9134615384615384,0.9429280397022333,3,3,44,7,0.24,18,0,3,0,2,0,585,8.602941176470589
3_change11,e7023e034482da35fe78fe05c7cf690117b2b738,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,90.0,7.0,1.0,38.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,32.0,2.0,2.0,2.0,1.0,249.0,40.0,153.0,49.0,82.0,58.0,82.0,117.0,49.0,68.0,0.0,12.0,32.0,32.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,32.0,2.0,0.0,1.0,0.10887096774193548,9.0,25.0,0.9134615384615384,0.9429280397022333,36,12,441,7,0.64,17,0,2,0,2,0,581,8.803030303030303
3_change12,49dfda04ae9df1b915ccea17ca1e70ff48e06e6c,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,90.0,7.0,1.0,41.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,32.0,2.0,2.0,2.0,1.0,253.0,40.0,153.0,49.0,82.0,62.0,82.0,117.0,49.0,68.0,0.0,12.0,32.0,32.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,32.0,2.0,0.0,1.0,0.10887096774193548,9.0,25.0,0.9134615384615384,0.9429280397022333,3,1,14,7,0.61,17,0,2,0,2,0,581,8.803030303030303
3_change13,c9a89876de476983f273edbf108c365127c18c5e,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/okhttp3/mockwebserver/MockResponse.java,90.0,7.0,1.0,41.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,32.0,2.0,2.0,2.0,1.0,254.0,40.0,153.0,49.0,82.0,63.0,82.0,117.0,49.0,68.0,0.0,12.0,32.0,32.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,32.0,2.0,0.0,1.0,0.10887096774193548,9.0,25.0,0.9134615384615384,0.9429280397022333,242,5,2506,7,0.62,17,0,2,0,2,0,581,8.803030303030303
3_change14,c5f58e45454d1ffc621c65e377cb91345018e087,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,7.0,1.0,41.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,32.0,2.0,2.0,2.0,1.0,254.0,40.0,153.0,49.0,82.0,63.0,82.0,117.0,49.0,68.0,0.0,12.0,32.0,32.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,32.0,2.0,0.0,1.0,0.10887096774193548,9.0,25.0,0.9134615384615384,0.9429280397022333,9,3,115,7,0.6,17,0,2,0,2,0,566,8.84375
3_change15,b0664e80edfc58e9a66051b803560f3102aaf0a0,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,6.0,1.0,40.0,33.0,33.0,33.0,1.0,1.0,1.0,1.0,30.0,2.0,2.0,2.0,1.0,239.0,38.0,145.0,46.0,79.0,58.0,78.0,111.0,46.0,65.0,0.0,11.0,30.0,30.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,30.0,2.0,0.0,1.0,0.12183908045977011,9.0,23.0,0.9055555555555556,0.9367816091954023,4,2,80,7,0.04,17,0,2,0,2,0,564,8.952380952380953
3_change16,0b2ef95640f41a3edf5faa73ffcaf340da311fba,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,89.0,5.0,1.0,38.0,32.0,32.0,32.0,1.0,1.0,1.0,1.0,29.0,2.0,2.0,2.0,1.0,229.0,37.0,141.0,45.0,77.0,53.0,76.0,108.0,45.0,63.0,0.0,11.0,29.0,29.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,0.0,1.0,0.11083743842364532,8.0,24.0,0.9051724137931034,0.9375,18,1,235,6,0.22,17,0,2,0,2,0,560,9.180327868852459
3_change17,ef47c446a2c3dd9d4520b1cfe45283208ca9bb4c,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,89.0,5.0,1.0,38.0,32.0,32.0,32.0,1.0,1.0,1.0,1.0,29.0,2.0,2.0,2.0,1.0,229.0,37.0,141.0,45.0,77.0,53.0,76.0,108.0,45.0,63.0,0.0,11.0,29.0,29.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,0.0,1.0,0.11083743842364532,8.0,24.0,0.9051724137931034,0.9375,7,1,98,6,0.6,17,0,2,0,2,0,560,9.180327868852459
3_change18,8f54a48ea5397e70bb81155e298f83a6b18623e5,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,89.0,5.0,1.0,38.0,32.0,32.0,32.0,1.0,1.0,1.0,1.0,29.0,2.0,2.0,2.0,1.0,229.0,37.0,141.0,45.0,77.0,53.0,76.0,108.0,45.0,63.0,0.0,11.0,29.0,29.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,0.0,1.0,0.11083743842364532,8.0,23.0,0.9051724137931034,0.9375,4,8,55,6,0.22,17,0,2,0,2,0,560,9.180327868852459
3_change19,c5c4e7857cb25af822b9b3b1fbd158cbd168f48a,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,5.0,1.0,37.0,33.0,33.0,33.0,1.0,1.0,1.0,1.0,30.0,2.0,2.0,2.0,1.0,231.0,38.0,142.0,45.0,76.0,53.0,75.0,108.0,45.0,63.0,0.0,10.0,30.0,30.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,30.0,2.0,0.0,1.0,0.10574712643678161,8.0,23.0,0.906060606060606,0.9373040752351096,7,1,93,6,0.16,12,0,2,0,2,0,558,9.3
3_change20,8e201297fe9e6b5c908848c3cef633966e49c0d9,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,5.0,1.0,35.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,31.0,2.0,2.0,2.0,1.0,241.0,39.0,151.0,49.0,82.0,53.0,82.0,117.0,50.0,67.0,0.0,10.0,31.0,31.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,30.0,2.0,0.0,1.0,0.10574712643678161,10.0,23.0,0.906158357771261,0.9363636363636363,10,9,225,6,0.18,11,0,2,0,2,0,523,8.864406779661017
3_change21,9a5670beecbf43dd34f730299c609cce9fc7dff7,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,3.0,2.0,36.0,34.0,34.0,34.0,1.0,1.0,1.0,1.0,29.0,3.0,3.0,3.0,1.0,230.0,37.0,143.0,45.0,77.0,52.0,76.0,109.0,46.0,63.0,0.0,10.0,29.0,29.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0812807881773399,0.0,23.0,0.9090909090909091,0.9415584415584416,7,9,106,6,0.11,10,0,2,0,2,0,391,8.5
3_change22,f6c3ab9b16d1026d810a84c33f5476b26be5cd8d,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,3.0,2.0,35.0,38.0,38.0,38.0,1.0,1.0,1.0,1.0,32.0,3.0,3.0,3.0,1.0,250.0,40.0,158.0,49.0,85.0,55.0,85.0,121.0,50.0,71.0,0.0,11.0,32.0,32.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,31.0,2.0,0.0,1.0,0.07956989247311828,0.0,23.0,0.9114583333333334,0.9408602150537635,4,2,267,6,0.1,10,0,2,0,2,0,348,8.285714285714286
3_change23,8b0bdf3155c7c2d656cb158493118e9ccfae1009,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,3.0,2.0,35.0,39.0,39.0,39.0,1.0,1.0,1.0,1.0,32.0,3.0,3.0,3.0,1.0,255.0,40.0,162.0,50.0,88.0,56.0,87.0,124.0,51.0,73.0,0.0,11.0,32.0,32.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,31.0,2.0,0.0,1.0,0.07956989247311828,0.0,23.0,0.9114583333333334,0.9408602150537635,9,5,309,6,0.11,10,0,2,0,2,0,344,8.6
3_change24,cdd71f1bbd32f20d63d7100787b91c327d1b5b0c,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,2.0,2.0,36.0,36.0,36.0,36.0,1.0,1.0,1.0,1.0,30.0,3.0,3.0,3.0,1.0,233.0,38.0,146.0,46.0,78.0,52.0,77.0,111.0,47.0,64.0,0.0,10.0,30.0,30.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,0.0,1.0,0.08620689655172414,0.0,19.0,0.906060606060606,0.9373040752351096,44,3,188,6,0.02,10,0,2,0,2,0,338,8.666666666666666
3_change25,022173a44406f1492c674dc9450423581a21d675,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,2.0,2.0,36.0,36.0,36.0,36.0,1.0,1.0,1.0,1.0,30.0,3.0,3.0,3.0,1.0,233.0,38.0,146.0,46.0,78.0,52.0,77.0,111.0,47.0,64.0,0.0,10.0,30.0,30.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,0.0,1.0,0.08620689655172414,0.0,19.0,0.906060606060606,0.9373040752351096,10,1,97,5,0.07,10,0,2,0,2,0,209,5.805555555555555
3_change26,62a7ea2d2041ea4cd259d74d16714e3f00ebcaf3,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,90.0,2.0,2.0,35.0,36.0,36.0,36.0,1.0,1.0,1.0,1.0,30.0,3.0,3.0,3.0,1.0,232.0,38.0,146.0,46.0,78.0,51.0,77.0,111.0,47.0,64.0,0.0,10.0,30.0,30.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,0.0,1.0,0.08620689655172414,0.0,18.0,0.906060606060606,0.9373040752351096,10,13,241,5,0.79,10,0,2,0,2,0,209,5.805555555555555
3_change27,fb46f100a4d66342a0b101624fd351a51b6f14a9,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,89.0,3.0,2.0,32.0,37.0,37.0,37.0,1.0,1.0,1.0,1.0,29.0,3.0,3.0,3.0,1.0,242.0,37.0,157.0,46.0,88.0,50.0,81.0,117.0,47.0,70.0,0.0,10.0,29.0,29.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,28.0,2.0,0.0,1.0,0.09259259259259259,0.0,13.0,0.8996865203761756,0.9318181818181818,7,3,212,5,0.07,7,0,1,0,2,0,207,5.914285714285715
3_change28,c6888734b441e2513fa48de8b0575bf160ec8141,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,mockwebserver/src/main/java/com/squareup/okhttp/mockwebserver/MockResponse.java,88.0,2.0,2.0,30.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,27.0,3.0,3.0,3.0,1.0,225.0,34.0,148.0,43.0,83.0,45.0,76.0,110.0,44.0,66.0,0.0,9.0,27.0,27.0,1.0,6.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,26.0,2.0,0.0,1.0,0.09846153846153846,0.0,10.0,0.8925925925925926,0.926923076923077,6,7,138,4,0.84,7,0,1,0,2,0,182,5.6875
