change_id,commit_hash,old_path,current_path,PercentLackOfCohesion,CountClassCoupled,MaxNesting,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountDeclMethod,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,RatioCommentToCode,CountDeclInstanceVariable,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountClassBase,CountClassDerived,MaxInheritanceTree,TightClassCohesion,FANOUT,FANIN,LCOM2,LCOM3,ChangeSet,HunksCount,CodeChurn,ContributorCount,FileContributionPercentage,RefactoringCount,MoveRefactoringCount,ExtractionRefactoringCount,HierarchicalRefactoringCount,RenameRefactoringCount,num_pulls_classes,words_in_discussion_by_class,words_per_comment_by_class
295_change11,3e4272d1b3304077a3b654e99f36e5744e77aedd,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,71.0,9.0,1.0,12.0,10.0,10.0,12.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,123.0,11.0,100.0,34.0,61.0,12.0,38.0,54.0,21.0,33.0,0.0,2.0,5.0,7.0,1.0,13.0,0.0,13.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,27.0,1.0,0.7142857142857143,0.8333333333333334,7,1,815,1,1.0,7,0,0,0,0,0,0,0
295_change12,4657ce43eaf555ccee0bd90d0f1799645351c1ad,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,71.0,9.0,1.0,12.0,10.0,10.0,12.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,123.0,11.0,100.0,34.0,61.0,12.0,38.0,54.0,21.0,33.0,0.0,2.0,5.0,7.0,1.0,13.0,0.0,13.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,27.0,1.0,0.7142857142857143,0.8333333333333334,3,9,22,1,1.0,6,0,0,0,0,0,0,0
295_change13,9323b33c291db868ce72b88baff180c39bf5486f,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,71.0,9.0,1.0,12.0,10.0,10.0,12.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,125.0,11.0,102.0,35.0,61.0,12.0,39.0,55.0,21.0,34.0,0.0,3.0,5.0,7.0,1.0,14.0,0.0,13.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,27.0,1.0,0.6785714285714286,0.7916666666666666,3,17,266,1,1.0,3,0,0,0,0,0,0,0
295_change14,3f3b14cfbce3fc9d911c71f3686d0fd6b215bb85,None,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,71.0,12.0,1.0,9.0,13.0,13.0,16.0,1.0,1.0,2.0,1.0,7.0,5.0,5.0,6.0,1.0,164.0,11.0,140.0,49.0,86.0,13.0,60.0,80.0,32.0,48.0,0.0,5.0,5.0,7.0,1.0,19.0,0.0,18.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,32.0,1.0,0.7142857142857143,0.8333333333333334,2,1,665,1,1.0,0,0,0,0,0,0,0,0
296_change1,edc5796bd2cdc2196d78b9edf253d9e0b0701da5,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ExperimentalThreadHandoffProducerQueueImpl.java,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ExperimentalThreadHandoffProducerQueueImpl.java,66.0,1.0,0.0,4.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,32.0,6.0,25.0,13.0,5.0,1.0,6.0,13.0,8.0,5.0,0.0,1.0,6.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.06666666666666667,1.0,0.0,0.6666666666666667,0.8,407,1,733,2,0.02,0,0,0,0,0,0,0,0
296_change2,dc32d2b28f0bafff4a603011a42e45f6470e2f94,None,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ExperimentalThreadHandoffProducerQueueImpl.java,66.0,1.0,0.0,4.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,32.0,6.0,25.0,13.0,5.0,1.0,6.0,13.0,8.0,5.0,0.0,1.0,6.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.06666666666666667,1.0,0.0,0.6666666666666667,0.8,6,1,186,1,1.0,0,0,0,0,0,0,0,0
297_change1,cc75c37eb777b000426a2373312e3b143c8ed9f7,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseProducerContextCallbacks.java,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseProducerContextCallbacks.java,0.0,0.0,0.0,10.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,15.0,4.0,10.0,9.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,693,5,21124,4,0.21,0,0,0,0,0,0,0,0
297_change2,5d419bcc450bd0e4fbc27546e94ac55ad20a3e60,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseProducerContextCallbacks.java,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseProducerContextCallbacks.java,0.0,0.0,0.0,21.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,21.0,4.0,14.0,9.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,611,1,1328,3,0.03,0,0,0,0,0,0,0,0
297_change3,61e4b986d455f328a261e259689a11088b9f4a86,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseProducerContextCallbacks.java,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseProducerContextCallbacks.java,0.0,0.0,0.0,21.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,21.0,4.0,14.0,9.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,643,2,4211,2,0.07,0,0,0,0,0,0,0,0
297_change4,c02c3eb292e1daa0b0d3f78fc7d3fc6cfad17228,None,imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseProducerContextCallbacks.java,0.0,0.0,0.0,21.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,21.0,4.0,14.0,9.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,539,1,64296,1,1.0,0,0,0,0,0,0,0,0
